Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.01,51.12,CALGARY INTL A,3031092,2019-06-03,2019,6,3,,24.9,,11.6,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,,,35.0,,72.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-04,2019,6,4,,23.4,,8.6,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,35.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-05,2019,6,5,,22.7,,6.9,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,,,18.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-06,2019,6,6,,17.8,,7.9,,12.9,,5.1,,0.0,,4.6,,0.0,,4.6,,,,35.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-07,2019,6,7,,8.3,,2.9,,5.6,,12.4,,0.0,,15.2,,0.0,,15.2,,,,35.0,,65.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-08,2019,6,8,,14.1,,4.1,,9.1,,8.9,,0.0,,4.9,,0.0,T,4.9,,,,34.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-09,2019,6,9,,19.6,,2.9,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,,,6.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-10,2019,6,10,,19.5,,6.8,,13.2,,4.8,,0.0,,0.0,,0.0,,0.0,,,,1.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-11,2019,6,11,,21.4,,6.6,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-06-12,2019,6,12,,25.3,,9.1,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,,,21.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-13,2019,6,13,,27.9,,13.6,,20.8,,0.0,,2.8,,3.0,,0.0,,3.0,,,,2.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-14,2019,6,14,,19.5,,12.2,,15.9,,2.1,,0.0,,2.0,,0.0,,2.0,,,,34.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-15,2019,6,15,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,33.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-16,2019,6,16,,22.3,,7.7,,15.0,,3.0,,0.0,,1.0,,0.0,,1.0,,,,33.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-17,2019,6,17,,,M,,M,,M,,M,,M,4.1,,0.0,,4.1,,,,16.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-18,2019,6,18,,,M,,M,,M,,M,,M,0.6,,0.0,,0.6,,,,34.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-19,2019,6,19,,,M,,M,,M,,M,,M,10.6,,0.0,,10.6,,,,35.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-20,2019,6,20,,12.0,,5.7,,8.9,,9.1,,0.0,,6.6,,0.0,,6.6,,,,32.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-21,2019,6,21,,12.1,,5.3,,8.7,,9.3,,0.0,,53.8,,0.0,,53.8,,,,34.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-22,2019,6,22,,20.1,,7.9,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-23,2019,6,23,,18.1,,10.3,,14.2,,3.8,,0.0,,4.4,,0.0,,4.4,,,,34.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-24,2019,6,24,,18.9,,8.9,,13.9,,4.1,,0.0,,0.8,,0.0,,0.8,,,,35.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-25,2019,6,25,,18.0,,9.0,,13.5,,4.5,,0.0,,0.8,,0.0,,0.8,,,,32.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-26,2019,6,26,,21.5,,8.4,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,17.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-27,2019,6,27,,16.2,,8.9,,12.6,,5.4,,0.0,,21.8,,0.0,,21.8,,,,9.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-28,2019,6,28,,21.9,,5.6,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,,,24.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-29,2019,6,29,,20.9,,7.2,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,28.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-06-30,2019,6,30,,21.8,,9.0,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-07-01,2019,7,1,,25.1,,8.9,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,36.0,,80.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-02,2019,7,2,,18.1,,7.0,,12.6,,5.4,,0.0,,2.4,,0.0,,2.4,,,,31.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-03,2019,7,3,,18.2,,7.6,,12.9,,5.1,,0.0,,1.4,,0.0,,1.4,,,,4.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-04,2019,7,4,,11.4,,8.8,,10.1,,7.9,,0.0,,24.2,,0.0,,24.2,,,,3.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-05,2019,7,5,,14.4,,8.4,,11.4,,6.6,,0.0,,3.9,,0.0,,3.9,,,,13.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-06,2019,7,6,,,M,,M,,M,,M,,M,3.0,,0.0,,3.0,,,,21.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-07,2019,7,7,,20.7,,9.6,,15.2,,2.8,,0.0,,2.6,,0.0,,2.6,,,,21.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-08,2019,7,8,,19.1,,10.4,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-07-09,2019,7,9,,21.5,,10.8,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,,,16.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-10,2019,7,10,,25.6,,11.9,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,,,11.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-11,2019,7,11,,22.9,,12.2,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,30.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-12,2019,7,12,,25.3,,11.7,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,12.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-13,2019,7,13,,24.7,,13.1,,18.9,,0.0,,0.9,,0.4,,0.0,,0.4,,,,34.0,,81.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-14,2019,7,14,,23.1,,10.6,,16.9,,1.1,,0.0,,2.6,,0.0,,2.6,,,,30.0,,65.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-15,2019,7,15,,22.1,,9.0,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,,,21.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-16,2019,7,16,,19.6,,11.5,,15.6,,2.4,,0.0,,21.5,,0.0,,21.5,,,,31.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-17,2019,7,17,,22.8,,8.7,,15.8,,2.2,,0.0,,7.0,,0.0,,7.0,,,,23.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-18,2019,7,18,,19.6,,9.3,,14.5,,3.5,,0.0,,0.8,,0.0,,0.8,,,,33.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-19,2019,7,19,,15.2,,7.7,,11.5,,6.5,,0.0,,2.4,,0.0,,2.4,,,,29.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-20,2019,7,20,,18.8,,10.2,,14.5,,3.5,,0.0,,8.0,,0.0,,8.0,,,,32.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-21,2019,7,21,,22.2,,7.6,,14.9,,3.1,,0.0,,0.0,,0.0,,0.0,,,,15.0,,76.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-22,2019,7,22,,26.2,,10.0,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-07-23,2019,7,23,,30.4,,14.1,,22.3,,0.0,,4.3,,1.2,,0.0,,1.2,,,,4.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-24,2019,7,24,,23.6,,13.7,,18.7,,0.0,,0.7,,2.1,,0.0,,2.1,,,,27.0,,78.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-25,2019,7,25,,26.1,,14.3,,20.2,,0.0,,2.2,,0.0,,0.0,,0.0,,,,28.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-26,2019,7,26,,27.9,,9.4,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,15.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-27,2019,7,27,,28.4,,15.4,,21.9,,0.0,,3.9,,0.0,,0.0,,0.0,,,,30.0,,93.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-28,2019,7,28,,22.0,,12.8,,17.4,,0.6,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-29,2019,7,29,,23.4,,9.8,,16.6,,1.4,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-07-30,2019,7,30,,25.8,,10.9,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,34.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-07-31,2019,7,31,,25.4,,10.5,,18.0,,0.0,,0.0,,0.0,T,0.0,,0.0,T,,,16.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-01,2019,8,1,,26.4,,12.6,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,33.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-02,2019,8,2,,30.4,,12.0,,21.2,,0.0,,3.2,,0.0,,0.0,,0.0,,,,20.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-03,2019,8,3,,24.2,,13.7,,19.0,,0.0,,1.0,,0.0,T,0.0,,0.0,T,,,35.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-04,2019,8,4,,24.3,,10.3,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,29.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-05,2019,8,5,,26.6,,10.3,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,34.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-06,2019,8,6,,20.7,,12.3,,16.5,,1.5,,0.0,,4.9,,0.0,,4.9,,,,3.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-07,2019,8,7,,23.2,,11.1,,17.2,,0.8,,0.0,,1.6,,0.0,,1.6,,,,17.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-08,2019,8,8,,28.9,,12.5,,20.7,,0.0,,2.7,,0.0,,0.0,,0.0,,,,29.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-09,2019,8,9,,18.4,,10.7,,14.6,,3.4,,0.0,,1.2,,0.0,,1.2,,,,35.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-10,2019,8,10,,14.1,,10.1,,12.1,,5.9,,0.0,,1.2,,0.0,,1.2,,,,14.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-11,2019,8,11,,17.1,,10.1,,13.6,,4.4,,0.0,,1.2,,0.0,,1.2,,,,15.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-12,2019,8,12,,14.6,,11.8,,13.2,,4.8,,0.0,,2.4,,0.0,,2.4,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-08-13,2019,8,13,,21.1,,11.7,,16.4,,1.6,,0.0,,9.0,,0.0,,9.0,,,,30.0,,58.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-14,2019,8,14,,22.5,,11.1,,16.8,,1.2,,0.0,,3.6,,0.0,,3.6,,,,3.0,,68.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-15,2019,8,15,,24.8,,11.9,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,26.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-16,2019,8,16,,19.3,,8.8,,14.1,,3.9,,0.0,,11.0,,0.0,,11.0,,,,34.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-17,2019,8,17,,18.5,,6.0,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-08-18,2019,8,18,,25.0,,11.1,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,9.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-19,2019,8,19,,19.5,,7.5,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,,,36.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-20,2019,8,20,,25.9,,9.7,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,,,15.0,,39.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-21,2019,8,21,,31.4,,11.4,,21.4,,0.0,,3.4,,0.0,,0.0,,0.0,,,,17.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-22,2019,8,22,,23.0,,11.5,,17.3,,0.7,,0.0,,12.1,,0.0,,12.1,,,,1.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-23,2019,8,23,,24.4,,10.8,,17.6,,0.4,,0.0,,1.5,,0.0,,1.5,,,,17.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-24,2019,8,24,,23.1,,9.6,,16.4,,1.6,,0.0,,0.2,,0.0,,0.2,,,,34.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-25,2019,8,25,,18.7,,7.6,,13.2,,4.8,,0.0,,1.6,,0.0,,1.6,,,,2.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-26,2019,8,26,,16.9,,8.5,,12.7,,5.3,,0.0,,0.8,,0.0,,0.8,,,,30.0,,61.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-27,2019,8,27,,23.2,,4.4,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-08-28,2019,8,28,,19.3,,12.6,,16.0,,2.0,,0.0,,,M,,M,0.2,,,,6.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-29,2019,8,29,,21.1,,10.9,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,11.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-30,2019,8,30,,21.8,,7.7,,14.8,,3.2,,0.0,,,M,,M,1.0,,,,1.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-08-31,2019,8,31,,18.6,,7.4,,13.0,,5.0,,0.0,,,M,,M,6.0,,,,3.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-01,2019,9,1,,16.7,,11.2,,14.0,,4.0,,0.0,,,M,,M,3.6,,,,34.0,,55.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-02,2019,9,2,,21.4,,10.6,,16.0,,2.0,,0.0,,,M,,M,3.0,,,,1.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-03,2019,9,3,,25.2,,7.0,,16.1,,1.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-09-04,2019,9,4,,24.9,,10.7,,17.8,,0.2,,0.0,,,M,,M,0.0,T,,,32.0,,48.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-05,2019,9,5,,22.2,,10.3,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,36.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-06,2019,9,6,,19.1,,9.2,,14.2,,3.8,,0.0,,0.0,,0.0,,0.0,,,,17.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-07,2019,9,7,,25.6,,10.4,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,17.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-08,2019,9,8,,16.1,,11.8,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,35.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-09,2019,9,9,,11.7,,7.0,,9.4,,8.6,,0.0,,,M,,M,7.5,,,,9.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-10,2019,9,10,,9.5,,6.0,,7.8,,10.2,,0.0,,,M,,M,8.6,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-09-11,2019,9,11,,15.9,,6.8,,11.4,,6.6,,0.0,,,M,,M,0.6,,,,13.0,,32.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-12,2019,9,12,,21.2,,5.1,,13.2,,4.8,,0.0,,0.0,,0.0,,0.0,,,,19.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-13,2019,9,13,,19.7,,9.1,,14.4,,3.6,,0.0,,0.0,,0.0,,0.0,,,,29.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-14,2019,9,14,,20.6,,7.3,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-09-15,2019,9,15,,22.8,,12.2,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,22.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-16,2019,9,16,,20.3,,8.8,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,5.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-17,2019,9,17,,18.1,,8.6,,13.4,,4.6,,0.0,,,M,,M,0.0,T,,,29.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-18,2019,9,18,,16.7,,5.0,,10.9,,7.1,,0.0,,,M,,M,1.2,,,,35.0,,37.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-19,2019,9,19,,15.5,,7.9,,11.7,,6.3,,0.0,,,M,,M,10.5,,,,18.0,,33.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-20,2019,9,20,,15.7,,7.5,,11.6,,6.4,,0.0,,,M,,M,0.2,,,,33.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-21,2019,9,21,,20.0,,4.2,,12.1,,5.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-09-22,2019,9,22,,22.6,,7.7,,15.2,,2.8,,0.0,,0.0,,0.0,,0.0,,,,27.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-23,2019,9,23,,16.2,,7.4,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,,,1.0,,45.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-24,2019,9,24,,16.0,,5.6,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,,,26.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-25,2019,9,25,,16.6,,3.6,,10.1,,7.9,,0.0,,0.0,,0.0,,0.0,,,,28.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-26,2019,9,26,,11.0,,2.7,,6.9,,11.1,,0.0,,,M,,M,2.2,,,,34.0,,67.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-27,2019,9,27,,4.3,,-2.6,,0.9,,17.1,,0.0,,1.9,,1.5,,3.4,,0.0,T,4.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-28,2019,9,28,,-0.9,,-3.5,,-2.2,,20.2,,0.0,,0.0,,4.5,,3.6,,1.0,,3.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-29,2019,9,29,,-1.6,,-3.0,,-2.3,,20.3,,0.0,,0.0,,24.6,,20.4,,5.0,,2.0,,41.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-09-30,2019,9,30,,0.2,,-4.6,,-2.2,,20.2,,0.0,,0.0,,3.8,,2.9,,26.0,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-01,2019,10,1,,4.2,,-7.2,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-02,2019,10,2,,9.5,,-3.6,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-03,2019,10,3,,10.3,,-2.7,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-04,2019,10,4,,13.8,,-0.4,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,27.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-05,2019,10,5,,13.4,,5.2,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,,,27.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-06,2019,10,6,,17.1,,6.2,,11.7,,6.3,,0.0,,0.0,,0.0,,0.0,,,,27.0,,50.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-07,2019,10,7,,17.8,,2.1,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,,,35.0,,78.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-08,2019,10,8,,2.5,,-6.8,,-2.2,,20.2,,0.0,,0.0,,8.3,,7.2,,2.0,,2.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-09,2019,10,9,,-3.4,,-8.2,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-10,2019,10,10,,3.5,,-10.7,,-3.6,,21.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-11,2019,10,11,,6.5,,-6.7,,-0.1,,18.1,,0.0,,0.0,,0.0,,0.0,,1.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-12,2019,10,12,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-13,2019,10,13,,8.3,,0.2,,4.3,,13.7,,0.0,,,M,,M,0.0,T,0.0,T,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-14,2019,10,14,,4.9,,-1.9,,1.5,,16.5,,0.0,,,M,,M,0.0,T,,,35.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-15,2019,10,15,,11.1,,-2.9,,4.1,,13.9,,0.0,,0.0,,0.0,,0.0,,,,29.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-16,2019,10,16,,18.3,,5.6,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,27.0,,52.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-17,2019,10,17,,14.5,,1.9,,8.2,,9.8,,0.0,,0.0,,0.0,,0.0,,,,28.0,,59.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-18,2019,10,18,,12.0,,-0.1,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,,,30.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-19,2019,10,19,,8.6,,0.3,,4.5,,13.5,,0.0,,,M,,M,0.0,T,,,32.0,,42.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-20,2019,10,20,,7.5,,-5.6,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-21,2019,10,21,,10.8,,-3.3,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,,,28.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-22,2019,10,22,,13.7,,-2.6,,5.6,,12.4,,0.0,,,M,,M,0.0,T,,,29.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-23,2019,10,23,,6.5,,-1.3,,2.6,,15.4,,0.0,,,M,,M,0.0,T,,,34.0,,63.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-24,2019,10,24,,15.4,,-1.6,,6.9,,11.1,,0.0,,0.0,,0.0,,0.0,,,,27.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-25,2019,10,25,,18.1,,0.8,,9.5,,8.5,,0.0,,0.5,,0.4,,0.9,,,,33.0,,85.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-26,2019,10,26,,1.0,,-5.4,,-2.2,,20.2,,0.0,,0.0,,1.0,,0.8,,1.0,E,33.0,,72.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-27,2019,10,27,,3.2,,-7.3,,-2.1,,20.1,,0.0,,0.0,,2.0,,1.6,,2.0,E,35.0,,46.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-28,2019,10,28,,-2.7,,-12.6,,-7.7,,25.7,,0.0,,0.0,,3.8,,3.3,,5.0,,36.0,,67.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-10-29,2019,10,29,,-3.2,,-16.6,,-9.9,,27.9,,0.0,,0.0,,0.0,T,0.0,T,3.0,,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-30,2019,10,30,,8.9,,-11.4,,-1.3,,19.3,,0.0,,0.0,,0.0,,0.0,,,,,,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-10-31,2019,10,31,,4.5,,-2.6,,1.0,,17.0,,0.0,,0.0,,0.3,,0.3,,0.0,T,33.0,,54.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-11-01,2019,11,1,,6.9,,-5.4,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,0.0,T,,M,,M
-114.01,51.12,CALGARY INTL A,3031092,2019-11-02,2019,11,2,,9.1,,-2.2,,3.5,,14.5,,0.0,,,M,,M,1.0,,0.0,T,35.0,,35.0,
-114.01,51.12,CALGARY INTL A,3031092,2019-11-03,2019,11,3,,3.4,,-2.3,,0.6,,17.4,,0.0,,,M,,M,6.0,,0.0,T,34.0,,37.0,
